received_at,sequence,millis,gain,integration_time,pwm_percent,pwm_raw,page,415,445,480,515,555,590,630,680,nir,clear
2026-09-14T22:09:23.054428+00:00,4,2838,128x,300ms,25,64,0,0,0,0,0,0,0,0,0,0,0
2026-09-14T22:09:23.759018+00:00,5,3555,128x,300ms,25,64,0,0,0,0,0,0,0,0,0,0,0
2026-09-14T22:09:24.479036+00:00,6,4272,128x,300ms,25,64,1,0,0,0,0,0,0,0,0,0,0
2026-09-14T22:09:25.199948+00:00,7,4988,128x,300ms,25,64,1,0,0,0,0,0,0,0,0,0,0
2026-09-14T22:09:25.919289+00:00,8,5705,128x,300ms,25,64,1,0,0,0,0,0,0,0,0,0,1
2026-09-14T22:09:26.639009+00:00,9,6422,128x,300ms,25,64,1,0,0,0,0,0,0,0,0,0,1
2026-09-14T22:09:27.359193+00:00,10,7139,128x,300ms,25,64,1,0,0,0,0,472,371,526,200,204,1164
2026-09-14T22:09:28.079011+00:00,11,7862,128x,300ms,25,64,0,51,141,169,193,463,366,540,204,215,1155
2026-09-14T22:09:28.799494+00:00,12,8583,128x,300ms,25,64,0,49,138,165,191,506,407,562,216,220,1188
2026-09-14T22:09:29.526871+00:00,13,9305,128x,300ms,25,64,0,47,130,153,181,465,364,546,204,220,1165
2026-09-14T22:09:30.247336+00:00,14,10027,128x,300ms,25,64,0,113,1153,564,234,695,540,695,340,285,3677
2026-09-14T22:09:30.975276+00:00,15,10749,128x,300ms,25,64,0,128,1248,1253,346,561,407,547,218,253,1486
2026-09-14T22:09:31.695775+00:00,16,11473,128x,300ms,25,64,1,61,170,208,238,744,656,722,310,337,1927
2026-09-14T22:09:32.415451+00:00,17,12196,128x,300ms,25,64,1,75,245,372,277,401,335,445,203,259,1324
2026-09-14T22:09:33.135926+00:00,18,12920,128x,300ms,25,64,1,95,1180,714,202,418,294,468,170,213,1134
2026-09-14T22:09:33.863163+00:00,19,13643,128x,300ms,25,64,1,30,77,83,115,103,99,158,55,53,307
2026-09-14T22:09:34.583204+00:00,20,14365,128x,300ms,25,64,1,17,48,54,66,142,114,188,65,57,384
2026-09-14T22:09:35.294544+00:00,21,15086,128x,300ms,25,64,0,22,60,68,87,283,207,341,120,130,708
2026-09-14T22:09:36.016057+00:00,22,15807,128x,300ms,25,64,0,27,77,87,109,254,187,305,107,105,627
2026-09-14T22:09:36.735283+00:00,23,16528,128x,300ms,25,64,0,25,67,77,98,91,71,123,40,38,266
2026-09-14T22:09:37.455179+00:00,24,17248,128x,300ms,25,64,0,6,17,18,33,67,51,72,32,43,191
2026-09-14T22:09:38.166847+00:00,25,17967,128x,300ms,25,64,0,5,14,17,27,15,4,3,0,0,28
2026-09-14T22:09:38.886764+00:00,26,18684,128x,300ms,25,64,1,0,14,6,0,0,0,0,0,0,14
2026-09-14T22:09:39.607054+00:00,27,19401,128x,300ms,25,64,1,0,14,8,0,0,0,0,0,0,9
2026-09-14T22:09:40.327722+00:00,28,20119,128x,300ms,25,64,1,0,13,8,0,0,0,0,0,0,14
2026-09-14T22:09:41.038953+00:00,29,20836,128x,300ms,25,64,1,0,18,10,0,0,0,0,0,0,7
2026-09-14T22:09:41.758998+00:00,30,21554,128x,300ms,25,64,1,0,10,6,0,0,0,0,0,0,13
2026-09-14T22:09:42.471007+00:00,31,22272,128x,300ms,25,64,0,0,29,15,0,0,0,0,0,0,17
2026-09-14T22:09:43.191929+00:00,32,22989,128x,300ms,25,64,0,0,12,8,0,0,0,0,0,0,9
2026-09-14T22:09:43.910218+00:00,33,23706,128x,300ms,25,64,0,0,11,6,0,0,0,0,0,0,9
2026-09-14T22:09:44.623889+00:00,34,24423,128x,300ms,25,64,0,0,10,6,0,0,0,0,0,0,9
2026-09-14T22:09:45.343606+00:00,35,25141,128x,300ms,25,64,0,0,11,7,0,0,0,0,0,0,10
2026-09-14T22:09:46.055117+00:00,36,25858,128x,300ms,25,64,1,0,11,7,0,0,0,0,0,0,10
2026-09-14T22:09:46.775147+00:00,37,26575,128x,300ms,25,64,1,0,11,7,0,0,1,0,0,0,11
2026-09-14T22:09:47.495886+00:00,38,27292,128x,300ms,25,64,1,0,11,7,0,0,0,0,0,0,11
2026-09-14T22:09:48.209905+00:00,39,28010,128x,300ms,25,64,1,0,11,7,0,1,1,0,0,0,11
2026-09-14T22:09:48.927583+00:00,40,28727,128x,300ms,25,64,1,0,11,7,0,0,0,0,0,0,10
2026-09-14T22:09:49.647215+00:00,41,29445,128x,300ms,25,64,0,0,10,6,0,0,0,0,0,0,14
2026-09-14T22:09:50.367132+00:00,42,30162,128x,300ms,25,64,0,26,473,216,24,29,37,31,29,3,569
2026-09-14T22:09:51.087946+00:00,43,30882,128x,300ms,25,64,0,30,541,246,28,29,37,30,28,3,569
2026-09-14T22:09:51.815731+00:00,44,31603,128x,300ms,25,64,0,30,541,246,29,29,38,31,29,3,569
2026-09-14T22:09:52.529346+00:00,45,32324,128x,300ms,25,64,0,30,540,246,29,29,37,31,28,3,568
2026-09-14T22:09:53.256158+00:00,46,33045,128x,300ms,25,64,1,30,540,246,28,29,38,31,28,3,568
2026-09-14T22:09:53.970205+00:00,47,33765,128x,300ms,25,64,1,31,540,246,29,29,37,31,29,3,569
2026-09-14T22:09:54.688837+00:00,48,34485,128x,300ms,25,64,1,30,541,246,29,29,37,31,29,3,569
2026-09-14T22:09:55.410978+00:00,49,35206,128x,300ms,25,64,1,30,541,246,28,29,38,31,29,3,569
2026-09-14T22:09:56.131475+00:00,50,35926,128x,300ms,25,64,1,30,541,245,27,21,25,23,25,1,548
2026-09-14T22:09:56.849490+00:00,51,36646,128x,300ms,25,64,0,29,540,243,24,22,25,23,26,2,548
2026-09-14T22:09:57.568799+00:00,52,37366,128x,300ms,25,64,0,30,540,243,25,22,25,23,25,2,549
2026-09-14T22:09:58.288884+00:00,53,38087,128x,300ms,25,64,0,30,540,244,25,23,28,25,26,2,553
2026-09-14T22:09:59.013061+00:00,54,38808,128x,300ms,25,64,0,30,542,247,29,29,38,31,29,3,571
2026-09-14T22:09:59.733186+00:00,55,39529,128x,300ms,25,64,0,30,541,246,28,29,38,31,29,3,570
2026-09-14T22:10:00.445005+00:00,56,40250,128x,300ms,25,64,1,30,541,246,28,26,33,28,27,3,552
2026-09-14T22:10:01.173238+00:00,57,40970,128x,300ms,25,64,1,13,259,120,12,12,14,12,11,0,256
2026-09-14T22:10:01.892465+00:00,58,41690,128x,300ms,25,64,1,13,257,122,13,15,19,16,13,0,280
2026-09-14T22:10:02.613702+00:00,59,42411,128x,300ms,25,64,1,13,258,122,14,15,19,16,13,0,280
2026-09-14T22:10:03.325842+00:00,60,43130,128x,300ms,25,64,1,14,258,122,14,15,19,16,13,0,280
2026-09-14T22:10:04.053829+00:00,61,43850,128x,300ms,25,64,0,13,257,122,14,15,19,15,14,0,280
2026-09-14T22:10:04.772720+00:00,62,44570,128x,300ms,25,64,0,13,258,122,14,13,17,14,13,0,276
2026-09-14T22:10:05.484717+00:00,63,45291,128x,300ms,25,64,0,11,225,106,9,8,8,8,9,0,226
2026-09-14T22:10:06.205059+00:00,64,46010,128x,300ms,25,64,0,14,265,126,14,15,19,16,14,0,286
2026-09-14T22:10:06.925828+00:00,65,46730,128x,300ms,25,64,0,14,266,127,15,15,20,16,14,0,287
2026-09-14T22:10:07.653369+00:00,66,47450,128x,300ms,25,64,1,55,985,441,42,58,59,62,80,12,1887
2026-09-14T22:10:08.372750+00:00,67,48171,128x,300ms,25,64,1,116,2066,905,85,66,66,71,92,13,2105
2026-09-14T22:10:09.092867+00:00,68,48892,128x,300ms,25,64,1,121,2141,938,88,64,64,68,88,13,2042
2026-09-14T22:10:09.812829+00:00,69,49614,128x,300ms,25,64,1,117,2068,906,85,64,64,69,90,13,2094
2026-09-14T22:10:10.533023+00:00,70,50335,128x,300ms,25,64,1,117,2073,908,85,65,66,70,91,13,2119
2026-09-14T22:10:11.263131+00:00,71,51056,128x,300ms,25,64,0,117,2069,908,85,65,66,70,90,13,2112
2026-09-14T22:10:11.983396+00:00,72,51778,128x,300ms,25,64,0,117,2068,908,85,65,66,70,90,13,2113
2026-09-14T22:10:12.704638+00:00,73,52500,128x,300ms,25,64,0,117,2069,909,85,65,66,70,91,14,2115
2026-09-14T22:10:13.424341+00:00,74,53222,128x,300ms,25,64,0,117,2076,913,85,66,67,71,92,14,2147
2026-09-14T22:10:14.144573+00:00,75,53944,128x,300ms,25,64,0,120,2130,938,88,67,68,73,94,14,2152
2026-09-14T22:10:14.865228+00:00,76,54666,128x,300ms,25,64,1,115,2053,907,85,66,67,71,92,13,2108
2026-09-14T22:10:15.584663+00:00,77,55387,128x,300ms,25,64,1,119,2112,933,87,53,55,57,73,10,1705
2026-09-14T22:10:16.304884+00:00,78,56109,128x,300ms,25,64,1,10,201,94,12,15,19,16,16,0,357
2026-09-14T22:10:17.017452+00:00,79,56828,128x,300ms,25,64,1,13,249,117,14,30,39,33,31,3,617
2026-09-14T22:10:17.736767+00:00,80,57548,128x,300ms,25,64,1,16,312,146,17,6,6,7,9,0,265
2026-09-14T22:10:18.448908+00:00,81,58266,128x,300ms,25,64,0,0,10,6,0,0,0,0,0,0,10
2026-09-14T22:10:19.167956+00:00,82,58984,128x,300ms,25,64,0,0,11,7,0,0,0,0,0,0,10
2026-09-14T22:10:19.889474+00:00,83,59701,128x,300ms,25,64,0,0,10,6,0,0,0,0,0,0,9
2026-09-14T22:10:20.600435+00:00,84,60418,128x,300ms,25,64,0,0,10,6,0,0,0,0,0,0,9
2026-09-14T22:10:21.321301+00:00,85,61135,128x,300ms,25,64,0,0,10,6,0,0,0,0,0,0,8
2026-09-14T22:10:22.032969+00:00,86,61852,128x,300ms,25,64,1,0,10,6,0,0,0,0,0,0,10
2026-09-14T22:10:22.759578+00:00,87,62570,128x,300ms,25,64,1,0,10,6,0,0,0,0,0,0,10
2026-09-14T22:10:23.473159+00:00,88,63288,128x,300ms,25,64,1,0,10,6,0,0,0,0,0,0,10
2026-09-14T22:10:24.192505+00:00,89,64006,128x,300ms,25,64,1,0,10,6,0,0,0,0,0,0,8
2026-09-14T22:10:24.904737+00:00,90,64722,128x,300ms,25,64,1,0,10,6,0,0,0,0,0,0,8
2026-09-14T22:10:25.617089+00:00,91,65440,128x,300ms,25,64,0,0,10,6,0,0,0,0,0,0,8
2026-09-14T22:10:26.336235+00:00,92,66157,128x,300ms,25,64,0,0,9,5,0,0,0,0,0,0,2
2026-09-14T22:10:27.056427+00:00,93,66874,128x,300ms,25,64,0,0,0,0,0,0,0,0,0,0,1
2026-09-14T22:10:27.767929+00:00,94,67591,128x,300ms,25,64,0,0,0,0,0,0,0,0,0,0,0
2026-09-14T22:10:28.488984+00:00,95,68307,128x,300ms,25,64,0,0,0,0,0,0,0,0,0,0,0
2026-09-14T22:10:29.210205+00:00,96,69024,128x,300ms,25,64,1,0,0,0,0,0,0,0,0,0,0
2026-09-14T22:10:29.920608+00:00,97,69742,128x,300ms,25,64,1,0,0,0,0,0,0,0,0,0,0
2026-09-14T22:10:30.640836+00:00,98,70459,128x,300ms,25,64,1,0,0,0,0,0,0,0,0,0,0
2026-09-14T22:10:31.353203+00:00,99,71177,128x,300ms,25,64,1,0,0,0,0,0,0,0,0,0,0
2026-09-14T22:10:32.072549+00:00,100,71894,128x,300ms,25,64,1,0,0,0,0,0,0,0,0,0,0
2026-09-14T22:10:32.792591+00:00,101,72611,128x,300ms,25,64,0,0,0,0,0,0,0,0,0,0,1
2026-09-14T22:10:33.504304+00:00,102,73328,128x,300ms,25,64,0,0,0,0,0,0,0,0,0,0,13
2026-09-14T22:10:34.224581+00:00,103,74045,128x,300ms,25,64,0,1,36,19,0,0,1,1,0,0,34
2026-09-14T22:10:34.944498+00:00,104,74763,128x,300ms,25,64,0,1,43,22,0,1,1,1,0,0,37
2026-09-14T22:10:35.664902+00:00,105,75481,128x,300ms,25,64,0,1,44,22,0,1,1,0,0,0,37
2026-09-14T22:10:36.376228+00:00,106,76197,128x,300ms,25,64,1,1,43,22,0,0,0,0,0,0,35
2026-09-14T22:10:37.097033+00:00,107,76915,128x,300ms,25,64,1,1,43,21,0,0,0,0,0,0,34
2026-09-14T22:10:37.816653+00:00,108,77634,128x,300ms,25,64,1,1,43,21,0,1,1,0,0,0,36
2026-09-14T22:10:38.528884+00:00,109,78352,128x,300ms,25,64,1,1,44,21,0,0,0,0,0,0,35
2026-09-14T22:10:39.248201+00:00,110,79070,128x,300ms,25,64,1,1,43,21,0,0,1,0,0,0,36
2026-09-14T22:10:39.969208+00:00,111,79788,128x,300ms,25,64,0,1,42,21,0,0,0,0,0,0,34
2026-09-14T22:10:40.688808+00:00,112,80505,128x,300ms,25,64,0,1,39,19,0,0,0,0,0,0,33
2026-09-14T22:10:41.408718+00:00,113,81222,128x,300ms,25,64,0,39,739,342,31,18,21,19,21,0,457
2026-09-14T22:10:42.128932+00:00,114,81943,128x,300ms,25,64,0,24,450,213,21,19,23,20,21,1,460
2026-09-14T22:10:42.849423+00:00,115,82664,128x,300ms,25,64,0,24,449,212,21,20,24,21,22,1,462
2026-09-14T22:10:43.569093+00:00,116,83384,128x,300ms,25,64,1,24,450,214,23,22,27,22,22,1,465
2026-09-14T22:10:44.288678+00:00,117,84105,128x,300ms,25,64,1,24,450,213,23,21,27,23,22,1,465
2026-09-14T22:10:45.008710+00:00,118,84825,128x,300ms,25,64,1,24,449,213,23,22,27,23,22,1,465
2026-09-14T22:10:45.721009+00:00,119,85544,128x,300ms,25,64,1,24,449,213,23,22,27,23,22,1,465
2026-09-14T22:10:46.448270+00:00,120,86265,128x,300ms,25,64,1,24,449,213,23,22,27,23,22,1,465
2026-09-14T22:10:47.167853+00:00,121,86985,128x,300ms,25,64,0,24,448,213,23,22,27,23,22,1,464
2026-09-14T22:10:47.881128+00:00,122,87706,128x,300ms,25,64,0,24,448,213,22,21,26,22,22,1,463
2026-09-14T22:10:48.600710+00:00,123,88426,128x,300ms,25,64,0,26,477,226,24,58,60,64,75,14,2198
2026-09-14T22:10:49.320874+00:00,124,89147,128x,300ms,25,64,0,1,42,21,0,1,1,1,0,0,35
2026-09-14T22:10:50.040409+00:00,125,89865,128x,300ms,25,64,0,1,42,21,0,1,1,1,0,0,35
2026-09-14T22:10:50.753023+00:00,126,90582,128x,300ms,25,64,1,1,42,21,1,0,0,0,0,0,34
2026-09-14T22:10:51.473047+00:00,127,91299,128x,300ms,25,64,1,1,41,20,0,1,1,1,0,0,34
2026-09-14T22:10:52.184529+00:00,128,92017,128x,300ms,25,64,1,1,41,20,0,1,1,0,0,0,34
2026-09-14T22:10:52.912876+00:00,129,92735,128x,300ms,25,64,1,1,39,19,0,0,0,0,0,0,31
2026-09-14T22:10:53.624482+00:00,130,93453,128x,300ms,25,64,1,1,39,19,0,0,0,0,0,0,31
2026-09-14T22:10:54.344668+00:00,131,94171,128x,300ms,25,64,0,1,38,18,0,1,1,1,1,0,70
2026-09-14T22:10:55.057088+00:00,132,94888,128x,300ms,25,64,0,3,80,38,2,1,1,1,2,0,85
2026-09-14T22:10:55.776188+00:00,133,95606,128x,300ms,25,64,0,3,80,37,2,1,1,1,2,0,84
2026-09-14T22:10:56.497041+00:00,134,96324,128x,300ms,25,64,0,3,80,37,2,1,1,1,2,0,85
2026-09-14T22:10:57.210125+00:00,135,97041,128x,300ms,25,64,0,3,80,37,1,0,0,1,2,0,84
2026-09-14T22:10:57.928589+00:00,136,97760,128x,300ms,25,64,1,3,79,37,2,1,0,1,2,0,85
2026-09-14T22:10:58.648318+00:00,137,98477,128x,300ms,25,64,1,5,123,59,3,3,3,3,4,0,144
2026-09-14T22:10:59.366036+00:00,138,99195,128x,300ms,25,64,1,6,137,66,4,4,4,4,5,0,144
2026-09-14T22:11:00.085020+00:00,139,99913,128x,300ms,25,64,1,6,135,66,5,4,4,4,5,0,145
2026-09-14T22:11:00.805047+00:00,140,100632,128x,300ms,25,64,1,6,136,66,5,4,4,4,5,0,145
2026-09-14T22:11:01.516965+00:00,141,101350,128x,300ms,25,64,0,6,136,67,5,4,4,5,5,0,145
2026-09-14T22:11:02.237196+00:00,142,102069,128x,300ms,25,64,0,6,135,67,5,4,4,4,4,0,145
2026-09-14T22:11:02.957411+00:00,143,102787,128x,300ms,25,64,0,6,135,66,5,4,4,4,5,0,145
2026-09-14T22:11:03.677475+00:00,144,103505,128x,300ms,25,64,0,6,135,66,4,4,5,5,4,0,145
2026-09-14T22:11:04.389071+00:00,145,104223,128x,300ms,25,64,0,6,135,66,5,4,5,5,4,0,145
2026-09-14T22:11:05.109010+00:00,146,104942,128x,300ms,25,64,1,6,135,66,5,4,4,4,4,0,144
2026-09-14T22:11:05.829772+00:00,147,105660,128x,300ms,25,64,1,6,135,66,4,4,4,4,4,0,144
2026-09-14T22:11:06.549474+00:00,148,106378,128x,300ms,25,64,1,6,135,66,4,3,3,3,4,0,144
2026-09-14T22:11:07.261223+00:00,149,107097,128x,300ms,25,64,1,9,193,93,6,4,4,5,6,0,180
2026-09-14T22:11:07.980787+00:00,150,107814,128x,300ms,25,64,1,8,186,91,5,3,3,4,6,0,174
2026-09-14T22:11:08.701104+00:00,151,108533,128x,300ms,25,64,0,9,192,94,6,4,4,5,7,0,193
2026-09-14T22:11:09.421323+00:00,152,109251,128x,300ms,25,64,0,10,211,102,7,3,3,5,7,0,200
2026-09-14T22:11:10.141106+00:00,153,109971,128x,300ms,25,64,0,10,214,103,6,3,3,4,7,0,198
2026-09-14T22:11:10.853797+00:00,154,110690,128x,300ms,25,64,0,10,214,102,6,3,3,4,7,0,199
2026-09-14T22:11:11.573402+00:00,155,111409,128x,300ms,25,64,0,10,214,103,6,3,3,4,7,0,198
2026-09-14T22:11:12.292697+00:00,156,112129,128x,300ms,25,64,1,10,214,103,6,3,3,4,7,0,198
2026-09-14T22:11:13.013608+00:00,157,112847,128x,300ms,25,64,1,10,214,103,6,3,3,4,7,0,198
2026-09-14T22:11:13.733194+00:00,158,113565,128x,300ms,25,64,1,10,214,104,7,8,9,8,8,0,209
2026-09-14T22:11:14.453131+00:00,159,114284,128x,300ms,25,64,1,10,216,105,6,6,6,6,8,0,210
2026-09-14T22:11:15.173901+00:00,160,115003,128x,300ms,25,64,1,11,220,107,8,7,8,7,8,0,213
2026-09-14T22:11:15.901026+00:00,161,115722,128x,300ms,25,64,0,11,220,106,7,69,68,76,104,17,2727
2026-09-14T22:11:16.621463+00:00,162,116443,128x,300ms,25,64,0,265,4622,2075,185,145,149,158,204,38,5189
2026-09-14T22:11:17.341060+00:00,163,117167,128x,300ms,25,64,0,283,4964,2219,203,141,147,155,199,37,5004
2026-09-14T22:11:18.061559+00:00,164,117891,128x,300ms,25,64,0,188,3357,1510,142,140,146,151,194,34,4488
2026-09-14T22:11:18.789023+00:00,165,118614,128x,300ms,25,64,0,246,4354,1947,182,140,146,151,194,34,4496
2026-09-14T22:11:19.509772+00:00,166,119337,128x,300ms,25,64,1,247,4366,1952,182,144,150,156,201,35,4668
2026-09-14T22:11:20.237387+00:00,167,120061,128x,300ms,25,64,1,261,4581,2059,190,146,151,158,204,36,4732
2026-09-14T22:11:20.958046+00:00,168,120784,128x,300ms,25,64,1,261,4567,2054,190,147,152,159,204,36,4752
2026-09-14T22:11:21.677661+00:00,169,121508,128x,300ms,25,64,1,260,4556,2049,189,147,152,159,204,36,4763
2026-09-14T22:11:22.396893+00:00,170,122231,128x,300ms,25,64,1,236,4156,1865,173,114,118,124,161,27,3629
2026-09-14T22:11:23.116971+00:00,171,122954,128x,300ms,25,64,0,121,2185,971,89,14,21,15,10,1,187
2026-09-14T22:11:23.828964+00:00,172,123676,128x,300ms,25,64,0,0,2,4,5,12,21,13,5,0,39
2026-09-14T22:11:24.549342+00:00,173,124394,128x,300ms,25,64,0,0,2,2,2,2,5,4,1,0,14
2026-09-14T22:11:25.269830+00:00,174,125111,128x,300ms,25,64,0,0,0,0,0,2,4,3,1,0,12
2026-09-14T22:11:25.988549+00:00,175,125828,128x,300ms,25,64,0,0,1,3,5,22,38,23,10,1,69
2026-09-14T22:11:26.709738+00:00,176,126545,128x,300ms,25,64,1,1,5,9,12,21,38,23,10,1,68
2026-09-14T22:11:27.421028+00:00,177,127264,128x,300ms,25,64,1,1,5,9,11,22,38,23,10,1,70
2026-09-14T22:11:28.141495+00:00,178,127984,128x,300ms,25,64,1,1,5,9,12,22,39,24,10,1,71
2026-09-14T22:11:28.861806+00:00,179,128703,128x,300ms,25,64,1,1,5,9,12,4,7,6,2,0,18
2026-09-14T22:11:29.573844+00:00,180,129421,128x,300ms,25,64,1,0,0,1,2,3,7,5,1,0,16
2026-09-14T22:11:30.293904+00:00,181,130138,128x,300ms,25,64,0,0,0,1,2,4,6,5,2,0,16
2026-09-14T22:11:31.005171+00:00,182,130854,128x,300ms,25,64,0,0,0,0,2,6,10,7,2,0,21
2026-09-14T22:11:31.725181+00:00,183,131572,128x,300ms,25,64,0,1,5,9,12,23,39,24,10,1,72
2026-09-14T22:11:32.444791+00:00,184,132290,128x,300ms,25,64,0,1,5,9,12,20,35,21,9,1,64
2026-09-14T22:11:33.165827+00:00,185,133008,128x,300ms,25,64,0,0,3,5,7,17,30,19,7,0,56
2026-09-14T22:11:33.885755+00:00,186,133726,128x,300ms,25,64,1,0,4,7,9,20,35,21,8,0,64
2026-09-14T22:11:34.605086+00:00,187,134444,128x,300ms,25,64,1,1,5,9,12,36,68,23,10,2,87
2026-09-14T22:11:35.325494+00:00,188,135163,128x,300ms,25,64,1,1,5,10,12,53,106,25,10,5,114
2026-09-14T22:11:36.045555+00:00,189,135883,128x,300ms,25,64,1,4,7,15,14,108,227,29,12,13,206
2026-09-14T22:11:36.764846+00:00,190,136604,128x,300ms,25,64,1,5,8,16,14,118,251,30,13,15,224
2026-09-14T22:11:37.477297+00:00,191,137325,128x,300ms,25,64,0,5,8,16,15,118,251,30,13,15,226
2026-09-14T22:11:38.205090+00:00,192,138045,128x,300ms,25,64,0,5,8,17,15,119,254,30,13,16,228
2026-09-14T22:11:38.917693+00:00,193,138764,128x,300ms,25,64,0,5,8,17,15,120,255,31,13,16,228
2026-09-14T22:11:39.637621+00:00,194,139483,128x,300ms,25,64,0,5,8,17,15,119,255,31,13,16,228
2026-09-14T22:11:40.357193+00:00,195,140201,128x,300ms,25,64,0,5,8,17,15,120,255,30,13,16,228
2026-09-14T22:11:41.077270+00:00,196,140921,128x,300ms,25,64,1,4,8,17,15,119,254,30,13,15,228
2026-09-14T22:11:41.797710+00:00,197,141642,128x,300ms,25,64,1,2,5,11,12,23,40,23,10,1,73
2026-09-14T22:11:42.517653+00:00,198,142362,128x,300ms,25,64,1,1,5,10,12,23,39,24,10,1,75
2026-09-14T22:11:43.237192+00:00,199,143081,128x,300ms,25,64,1,1,5,10,12,24,43,25,10,2,78
2026-09-14T22:11:43.949987+00:00,200,143800,128x,300ms,25,64,1,1,5,10,13,25,43,25,10,1,78
2026-09-14T22:11:44.669272+00:00,201,144520,128x,300ms,25,64,0,1,5,10,12,23,39,24,10,1,75
2026-09-14T22:11:45.388455+00:00,202,145238,128x,300ms,25,64,0,3,6,13,13,130,279,31,13,17,245
2026-09-14T22:11:46.109768+00:00,203,145957,128x,300ms,25,64,0,5,8,18,15,133,285,32,14,18,251
2026-09-14T22:11:46.829656+00:00,204,146676,128x,300ms,25,64,0,5,8,18,15,133,285,32,14,18,251
2026-09-14T22:11:47.549375+00:00,205,147396,128x,300ms,25,64,0,5,8,18,15,133,286,32,14,18,252
2026-09-14T22:11:48.269632+00:00,206,148115,128x,300ms,25,64,1,5,8,18,15,133,285,32,14,18,250
2026-09-14T22:11:48.988442+00:00,207,148837,128x,300ms,25,64,1,5,8,17,15,86,184,21,9,10,165
2026-09-14T22:11:49.701693+00:00,208,149557,128x,300ms,25,64,1,0,0,3,1,8,20,0,0,0,15
2026-09-14T22:11:50.421311+00:00,209,150276,128x,300ms,25,64,1,0,0,0,0,5,15,0,0,0,9
2026-09-14T22:11:51.133513+00:00,210,150992,128x,300ms,25,64,1,0,0,0,0,5,16,0,0,0,9
2026-09-14T22:11:51.853029+00:00,211,151711,128x,300ms,25,64,0,0,0,0,0,5,16,0,0,0,10
2026-09-14T22:11:52.573186+00:00,212,152428,128x,300ms,25,64,0,0,0,0,0,6,16,0,0,0,10
2026-09-14T22:11:53.284826+00:00,213,153146,128x,300ms,25,64,0,0,0,0,0,5,16,0,0,0,10
2026-09-14T22:11:54.005103+00:00,214,153863,128x,300ms,25,64,0,0,0,0,0,6,17,0,0,0,10
2026-09-14T22:11:54.724435+00:00,215,154580,128x,300ms,25,64,0,0,0,0,0,5,14,0,0,0,9
2026-09-14T22:11:55.444318+00:00,216,155297,128x,300ms,25,64,1,0,0,0,0,5,14,0,0,0,10
2026-09-14T22:11:56.165789+00:00,217,156015,128x,300ms,25,64,1,0,0,1,0,103,235,12,5,13,174
2026-09-14T22:11:56.884754+00:00,218,156735,128x,300ms,25,64,1,3,2,8,3,136,304,10,4,16,211
2026-09-14T22:11:57.604612+00:00,219,157455,128x,300ms,25,64,1,4,3,10,3,138,308,10,4,16,214
2026-09-14T22:11:58.325133+00:00,220,158176,128x,300ms,25,64,1,4,3,10,3,136,303,9,4,16,210
2026-09-14T22:11:59.037135+00:00,221,158896,128x,300ms,25,64,0,3,2,8,3,72,158,7,3,7,122
2026-09-14T22:11:59.757788+00:00,222,159613,128x,300ms,25,64,0,0,0,0,0,0,1,0,0,0,3
2026-09-14T22:12:00.469197+00:00,223,160330,128x,300ms,25,64,0,0,0,0,0,2,4,3,0,0,10
2026-09-14T22:12:01.188393+00:00,224,161047,128x,300ms,25,64,0,0,0,0,0,2,4,3,0,0,11
2026-09-14T22:12:01.909749+00:00,225,161765,128x,300ms,25,64,0,0,0,0,1,13,22,15,6,0,45
2026-09-14T22:12:02.629455+00:00,226,162482,128x,300ms,25,64,1,1,4,8,10,20,33,21,8,1,65
2026-09-14T22:12:03.341359+00:00,227,163201,128x,300ms,25,64,1,1,4,8,11,20,33,21,8,0,64
2026-09-14T22:12:04.061726+00:00,228,163919,128x,300ms,25,64,1,1,4,8,10,6,11,8,2,0,24
2026-09-14T22:12:04.781480+00:00,229,164637,128x,300ms,25,64,1,0,0,0,1,3,5,4,1,0,13
2026-09-14T22:12:05.493725+00:00,230,165355,128x,300ms,25,64,1,0,0,0,1,2,5,4,1,0,13
2026-09-14T22:12:06.213345+00:00,231,166073,128x,300ms,25,64,0,0,0,0,1,2,4,4,1,0,12
2026-09-14T22:12:06.925405+00:00,232,166790,128x,300ms,25,64,0,0,0,0,1,9,15,10,3,0,32
2026-09-14T22:12:07.644827+00:00,233,167506,128x,300ms,25,64,0,1,4,8,10,20,33,21,8,0,64
2026-09-14T22:12:08.365214+00:00,234,168224,128x,300ms,25,64,0,1,4,8,10,20,33,21,8,1,65
2026-09-14T22:12:09.084869+00:00,235,168942,128x,300ms,25,64,0,1,4,8,10,20,33,21,8,0,64
2026-09-14T22:12:09.796714+00:00,236,169661,128x,300ms,25,64,1,0,3,7,10,15,26,17,6,0,51
2026-09-14T22:12:10.517680+00:00,237,170379,128x,300ms,25,64,1,1,4,8,11,20,34,22,9,1,66
2026-09-14T22:12:11.237115+00:00,238,171098,128x,300ms,25,64,1,1,5,8,11,20,33,22,9,1,66
2026-09-14T22:12:11.957259+00:00,239,171816,128x,300ms,25,64,1,0,4,8,10,5,8,6,2,0,21
2026-09-14T22:12:12.668820+00:00,240,172534,128x,300ms,25,64,1,0,0,1,2,3,7,5,2,0,17
2026-09-14T22:12:13.389756+00:00,241,173252,128x,300ms,25,64,0,0,1,3,5,13,22,15,5,0,45
2026-09-14T22:12:14.102031+00:00,242,173969,128x,300ms,25,64,0,0,3,4,7,11,18,13,5,0,39
